Label,Power (W),Irms (A),Time
155,392.73602309247127,1.7851637413294148,2025-03-11 12:38:37.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:38:47.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:38:57.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:39:07.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:39:17.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:39:27.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:39:37.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:39:47.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:39:57.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:40:07.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:40:17.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:40:27.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:40:37.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:40:47.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:40:57.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:41:07.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:41:17.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:41:27.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:41:37.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:41:47.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:41:57.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:42:07.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:42:17.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:42:27.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:42:37.150799
155,392.73602309247127,1.7851637413294148,2025-03-11 12:42:47.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:42:57.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:43:07.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:43:17.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:43:27.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:43:37.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:43:47.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:43:57.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:44:07.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:44:17.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:44:27.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:44:37.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:44:47.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:44:57.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:45:07.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:45:17.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:45:27.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:45:37.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:45:47.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:45:57.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:46:07.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:46:17.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:46:27.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:46:37.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:46:47.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:46:57.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:47:07.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:47:17.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:47:27.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:47:37.150799
133,117.73933698019833,0.535178804455447,2025-03-11 12:47:47.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:47:57.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:48:07.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:48:17.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:48:27.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:48:37.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:48:47.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:48:57.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:49:07.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:49:17.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:49:27.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:49:37.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:49:47.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:49:57.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:50:07.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:50:17.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:50:27.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:50:37.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:50:47.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:50:57.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:51:07.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:51:17.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:51:27.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:51:37.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:51:47.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:51:57.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:52:07.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:52:17.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:52:27.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:52:37.150799
208,362.28958769854586,1.6467708531752085,2025-03-11 12:52:47.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:52:57.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:53:07.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:53:17.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:53:27.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:53:37.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:53:47.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:53:57.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:54:07.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:54:17.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:54:27.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:54:37.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:54:47.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:54:57.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:55:07.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:55:17.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:55:27.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:55:37.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:55:47.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:55:57.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:56:07.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:56:17.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:56:27.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:56:37.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:56:47.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:56:57.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:57:07.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:57:17.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:57:27.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:57:37.150799
37,366.95029294671474,1.6679558770305216,2025-03-11 12:57:47.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:57:57.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:58:07.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:58:17.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:58:27.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:58:37.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:58:47.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:58:57.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:59:07.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:59:17.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:59:27.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:59:37.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:59:47.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 12:59:57.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:00:07.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:00:17.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:00:27.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:00:37.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:00:47.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:00:57.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:01:07.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:01:17.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:01:27.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:01:37.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:01:47.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:01:57.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:02:07.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:02:17.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:02:27.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:02:37.150799
20,216.76645058898666,0.9853020481317575,2025-03-11 13:02:47.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:02:57.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:03:07.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:03:17.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:03:27.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:03:37.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:03:47.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:03:57.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:04:07.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:04:17.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:04:27.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:04:37.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:04:47.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:04:57.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:05:07.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:05:17.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:05:27.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:05:37.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:05:47.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:05:57.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:06:07.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:06:17.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:06:27.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:06:37.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:06:47.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:06:57.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:07:07.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:07:17.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:07:27.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:07:37.150799
160,296.1078483989106,1.3459447654495937,2025-03-11 13:07:47.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:07:57.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:08:07.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:08:17.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:08:27.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:08:37.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:08:47.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:08:57.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:09:07.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:09:17.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:09:27.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:09:37.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:09:47.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:09:57.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:10:07.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:10:17.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:10:27.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:10:37.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:10:47.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:10:57.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:11:07.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:11:17.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:11:27.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:11:37.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:11:47.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:11:57.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:12:07.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:12:17.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:12:27.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:12:37.150799
124,84.67643242303745,0.38489287465017025,2025-03-11 13:12:47.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:12:57.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:13:07.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:13:17.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:13:27.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:13:37.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:13:47.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:13:57.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:14:07.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:14:17.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:14:27.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:14:37.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:14:47.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:14:57.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:15:07.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:15:17.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:15:27.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:15:37.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:15:47.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:15:57.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:16:07.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:16:17.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:16:27.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:16:37.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:16:47.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:16:57.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:17:07.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:17:17.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:17:27.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:17:37.150799
115,352.2321881773012,1.6010554008059146,2025-03-11 13:17:47.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:17:57.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:18:07.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:18:17.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:18:27.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:18:37.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:18:47.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:18:57.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:19:07.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:19:17.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:19:27.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:19:37.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:19:47.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:19:57.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:20:07.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:20:17.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:20:27.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:20:37.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:20:47.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:20:57.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:21:07.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:21:17.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:21:27.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:21:37.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:21:47.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:21:57.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:22:07.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:22:17.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:22:27.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:22:37.150799
132,298.02036638231016,1.3546380290105007,2025-03-11 13:22:47.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:22:57.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:23:07.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:23:17.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:23:27.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:23:37.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:23:47.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:23:57.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:24:07.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:24:17.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:24:27.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:24:37.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:24:47.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:24:57.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:25:07.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:25:17.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:25:27.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:25:37.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:25:47.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:25:57.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:26:07.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:26:17.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:26:27.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:26:37.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:26:47.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:26:57.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:27:07.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:27:17.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:27:27.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:27:37.150799
187,54.90779370921292,0.24958088049642235,2025-03-11 13:27:47.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:27:57.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:28:07.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:28:17.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:28:27.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:28:37.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:28:47.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:28:57.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:29:07.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:29:17.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:29:27.150799
188,305.8989539908581,1.3904497908675368,2025-03-11 13:29:37.150799
